date,mean_percent,median_percent,max_amount,count
2020-02-20,18.282664030639236,19.99348746336698,55.0,64701
2020-02-21,18.247132727443287,19.99348746336698,100.03,63193
2020-02-22,18.16052622812962,19.999999999999996,445.68,69718
2020-02-23,18.16001272813527,19.999999999999996,90.0,75140
2020-02-24,18.373003543956298,19.99348746336698,222.0,65883
2020-02-25,18.427539106308945,19.993932038834956,300.0,59767
2020-02-26,18.371252405540226,19.99348746336698,118.5,64797
2020-02-27,18.34096827424277,19.993932038834956,80.0,69187
2020-02-28,18.228681330956814,19.99348746336698,549.02,65956
2020-02-29,18.166382961145818,20.0,150.0,75804
2020-03-01,18.156227087349944,19.999999999999996,100.0,77490
2020-03-02,18.229386081351244,19.99348746336698,100.21,63107
2020-03-03,18.454311554654744,19.99466097170315,493.22,58536
2020-03-04,18.268445888150875,19.993692841374962,300.0,62980
2020-03-05,18.26240508487767,19.993692841374962,140.0,65681
2020-03-06,18.158686512647446,19.99348746336698,222.11,57607
2020-03-07,18.057909300247854,19.999999999999996,150.0,69748
2020-03-08,18.020054772481664,19.999999999999996,800.0,76349
2020-03-09,18.06410864793729,19.99348746336698,200.0,58210
2020-03-10,18.203633707087473,19.999999999999996,100.0,55249
2020-03-11,18.20534222705344,19.999999999999996,70.0,56286
2020-03-12,18.08616952542851,19.999999999999996,55.0,52590
2020-03-13,18.179609844220256,19.999999999999996,88.0,48515
2020-03-14,18.337037412795098,20.0,115.2,44631
2020-03-15,18.240320915185283,20.0,150.0,31971
2020-03-16,18.3847826103355,19.999999999999996,77.0,28804
2020-03-17,18.492696328659157,19.999999999999996,170.0,21486
2020-03-18,18.511459498832625,19.999999999999996,65.92,17528
2020-03-19,18.92461853615198,19.999999999999996,383.0,14884
2020-03-20,18.747464643156295,19.999999999999996,60.0,13487
2020-03-21,19.158611189303212,20.0,50.0,7680
2020-03-22,19.182417696198485,19.999999999999996,240.01,5097
2020-03-23,18.792124277536555,19.999999999999996,110.0,6573
2020-03-24,18.02896769886664,19.9438202247191,75.0,5646
2020-03-25,18.202247378730817,19.94464343861934,50.0,5416
2020-03-26,18.24040302404572,19.9468085106383,40.0,5091
2020-03-27,18.559493786474317,19.9438202247191,40.0,5414
2020-03-28,18.633841903760175,19.955156950672645,23.07,3329
2020-03-29,18.76582138738699,19.97319034852547,50.0,2726
2020-03-30,18.737154522917233,19.95192307692308,100.0,4509
2020-03-31,18.646785146980033,19.948186528497413,75.0,4371
2020-04-01,18.328500303133925,19.95192307692308,23.61,4128
2020-04-02,18.784192528431298,19.94535519125683,55.0,3981
2020-04-03,18.77892480547402,19.970414201183434,32.48,4541
2020-04-04,19.059382710090702,19.955156950672645,40.0,2713
2020-04-05,19.390062655726776,19.968051118210862,33.33,2304
2020-04-06,18.70578548076927,19.959677419354836,34.0,3617
2020-04-07,18.37570284721026,19.942196531791907,39.3,3518
2020-04-08,18.93938872332876,19.999999999999996,60.0,3531
2020-04-09,18.896031854668827,19.999999999999996,50.3,3538
2020-04-10,19.32753996141125,19.999999999999996,45.0,3879
2020-04-11,18.984712318979874,19.999999999999996,40.0,2776
2020-04-12,18.926754809234705,19.999999999999996,20.0,2027
2020-04-13,19.45879608651289,19.999999999999996,55.0,3444
2020-04-14,19.10057331354085,19.9890170236134,100.0,3692
2020-04-15,18.792065447450238,19.999999999999996,39.76,3763
2020-04-16,18.92516666358446,19.963369963369964,100.0,3850
2020-04-17,18.897836939034992,19.97991967871486,61.92,4291
2020-04-18,19.074829865933822,19.999999999999996,20.0,2559
2020-04-19,19.16980311828013,19.999999999999996,44.0,2473
2020-04-20,18.73729027129315,19.999999999999996,47.5,3581
2020-04-21,19.582635919437553,20.0,99.0,3634
2020-04-22,19.025482222812297,19.999999999999996,59.15,3805
2020-04-23,19.291987218199573,20.0,30.0,3898
2020-04-24,19.410766903827476,19.999999999999996,34.2,4188
2020-04-25,19.53274887525899,20.0,25.0,3150
2020-04-26,20.380838338768193,20.0,100.0,2301
2020-04-27,19.17663493782435,20.0,81.54,3895
2020-04-28,19.352455757746416,19.954128440366972,50.0,3858
2020-04-29,19.05550264970542,19.994514536478334,83.9,3990
2020-04-30,19.316726755574777,19.999999999999996,59.0,3990
2020-05-01,19.10530344283132,19.967532467532468,39.8,4353
2020-05-02,19.481621469945157,20.0,100.0,3323
2020-05-03,19.15538295412227,19.999999999999996,25.15,2589
2020-05-04,19.005836462165128,19.999999999999996,50.0,3913
2020-05-05,19.17444440943512,19.999999999999996,50.0,4079
2020-05-06,18.80069607842475,19.97319034852547,81.88,4399
2020-05-07,18.985072901346676,19.9468085106383,100.0,4250
2020-05-08,19.115234129599678,19.948186528497413,35.0,4671
2020-05-09,19.629662693177853,20.0,21.76,3295
2020-05-10,19.73649473985818,19.999999999999996,66.0,2978
2020-05-11,18.621611464789538,19.954128440366972,25.0,4088
2020-05-12,18.88879322499486,19.971264367816094,63.29,4098
2020-05-13,18.73379706405707,19.96268656716418,25.1,4295
2020-05-14,18.64654806808601,19.94949494949495,30.0,4303
2020-05-15,18.996851760224324,19.950738916256157,70.0,5000
2020-05-16,19.03560705394517,19.966442953020135,57.19,3897
2020-05-17,19.052284052779704,19.959677419354836,30.0,2910
2020-05-18,18.65957187883312,19.97084548104956,26.11,4606
2020-05-19,18.7645907464533,19.9748743718593,20.65,4916
2020-05-20,18.632394634166136,19.999999999999996,34.51,5152
2020-05-21,19.316992489274288,20.0,99.0,5199
2020-05-22,19.35544787721574,20.0,442.18,5579
2020-05-23,19.20234782448274,19.999999999999996,90.0,3187
2020-05-24,19.227922374807036,20.0,25.0,3654
2020-05-25,19.127873162583427,19.99348746336698,41.67,3331
2020-05-26,18.851636160424334,20.0,43.36,5256
2020-05-27,18.846587797921977,19.999999999999996,50.0,5607
2020-05-28,19.0680440982602,20.0,35.0,5537
2020-05-29,18.954791439260426,19.999999999999996,41.21,6195
2020-05-30,19.846328935978992,20.0,80.0,4933
2020-05-31,19.921416635985544,20.0,400.04,4071
2020-06-01,19.418937274033453,20.0,300.0,5668
2020-06-02,19.104522697556938,20.0,100.0,5674
2020-06-03,19.33898066075976,20.0,100.0,5703
2020-06-04,18.869856290678623,19.999999999999996,30.0,6151
2020-06-05,19.264534233871416,19.999999999999996,117.93,6495
2020-06-06,19.485209803458257,19.999999999999996,422.68,5374
2020-06-07,19.15539389959165,19.99348746336698,75.68,4441
2020-06-08,18.760492028685004,19.999999999999996,41.0,6550
2020-06-09,18.89167919095585,19.999999999999996,40.0,6899
2020-06-10,18.9795481503132,20.0,55.0,7093
2020-06-11,18.804598262636794,19.999999999999996,45.0,6914
2020-06-12,18.852455932939968,20.0,50.0,7841
2020-06-13,18.83950020459276,20.0,40.0,6394
2020-06-14,18.601420493615077,19.99348746336698,100.0,5132
2020-06-15,18.52632676468454,19.991095280498662,40.0,7082
2020-06-16,18.87880672680286,19.999999999999996,92.0,7343
2020-06-17,18.913476805733747,19.999999999999996,75.0,7551
2020-06-18,18.644346493420016,20.0,27.76,7724
2020-06-19,18.711091420529847,20.0,36.3,8598
2020-06-20,18.897250693930655,20.0,120.0,6824
2020-06-21,18.811179856099923,19.99348746336698,52.51,6306
2020-06-22,18.56366846164283,19.999999999999996,50.08,9046
2020-06-23,18.850832121075335,20.0,90.9,8916
2020-06-24,18.77461205513392,20.0,45.0,9074
2020-06-25,18.643327565858485,20.0,60.0,9234
2020-06-26,18.74624599860565,20.0,40.0,9872
2020-06-27,18.843490903801168,20.0,50.0,8145
2020-06-28,18.798932056424082,20.0,50.0,7629
2020-06-29,18.480822721859276,20.0,100.0,9488
2020-06-30,18.568519246495494,20.0,76.63,8886
2020-07-01,18.453697729717973,20.0,200.0,8876
2020-07-02,19.584157273977997,20.0,1001.0,10111
2020-07-03,18.715270105908512,20.0,80.0,8703
2020-07-04,18.488235969178465,19.999999999999996,65.45,6593
2020-07-05,18.51981105484563,19.999999999999996,94.0,6896
2020-07-06,18.916358625071116,20.0,220.2,9510
2020-07-07,18.511505254388805,20.0,28.0,9785
2020-07-08,18.601272770548384,20.0,63.0,9753
2020-07-09,18.77433795135106,20.0,30.0,10151
2020-07-10,18.840038541514758,20.0,93.09,8392
2020-07-11,19.124509748583424,20.0,50.0,8707
2020-07-12,18.704309937517746,20.0,57.0,8441
2020-07-13,18.631525207268954,20.0,39.07,9835
2020-07-14,18.222689966037777,19.999999999999996,42.92,10072
2020-07-15,18.48499705272781,20.0,75.0,10712
2020-07-16,18.581086953296616,20.0,90.0,10611
2020-07-17,18.545026804873512,20.0,55.0,10526
2020-07-18,18.604140757712752,20.0,58.65,10310
2020-07-19,18.766384625261676,19.999999999999996,98.73,8509
2020-07-20,18.792135688650934,20.0,82.52,10766
2020-07-21,18.66192547542397,20.0,69.0,10823
2020-07-22,18.82763010154865,20.0,80.8,10884
2020-07-23,18.62995633661698,20.0,30.71,10938
2020-07-24,18.593746310261984,20.0,40.0,10768
2020-07-25,18.535432977067124,20.0,27.32,11229
2020-07-26,18.528428483167573,19.999999999999996,45.16,8591
2020-07-27,18.68738597869918,20.0,55.19,11022
2020-07-28,18.613100229352483,20.0,55.0,11218
2020-07-29,18.56164736362402,20.0,71.6,12038
2020-07-30,18.51419381542612,20.0,54.2,12024
2020-07-31,18.3031872726616,19.999999999999996,40.0,12714
2020-08-01,18.578705498465105,20.0,208.88,13067
2020-08-02,18.356646721475073,20.0,34.2,9796
2020-08-03,18.571532568868463,20.0,50.0,11755
2020-08-04,18.47122489267846,20.0,50.0,10487
2020-08-05,18.4488230213735,20.0,111.11,11327
2020-08-06,18.669009135694758,20.0,90.08,12073
2020-08-07,18.53489158179782,20.0,70.0,12373
2020-08-08,18.65954844721535,20.0,28.8,12560
2020-08-09,18.511835158568978,20.0,56.89,10597
2020-08-10,18.70445814660323,20.0,55.2,12000
2020-08-11,18.601656853247377,20.0,44.0,12415
2020-08-12,18.557304360912728,20.0,35.8,11904
2020-08-13,18.47458251193988,20.0,33.0,11940
2020-08-14,18.63369173808565,20.0,50.0,12853
2020-08-15,18.765153806515432,20.0,50.0,13820
2020-08-16,18.556478679667453,20.0,100.0,9622
2020-08-17,18.48204887642956,20.0,55.3,11785
2020-08-18,18.546049959566687,20.0,74.58,12714
2020-08-19,18.60035380212688,20.0,50.0,12454
2020-08-20,18.635518469994633,20.0,99.0,13325
2020-08-21,18.379425090209747,20.0,55.0,13855
2020-08-22,18.723426893727318,20.0,70.0,14420
2020-08-23,18.769048731904558,20.0,100.0,11666
2020-08-24,18.572141981099904,20.0,50.0,12600
2020-08-25,18.522333930554748,20.0,40.0,12924
2020-08-26,18.66954895059504,20.0,50.0,13165
2020-08-27,18.70418949743546,20.0,65.26,12276
2020-08-28,18.60148963834553,20.0,70.0,14019
2020-08-29,18.76374992561594,20.0,53.36,13817
2020-08-30,18.709358710285194,20.0,47.69,13299
2020-08-31,18.444363514495333,20.0,88.72,12967
2020-09-01,18.709280767298182,20.0,127.12,12971
2020-09-02,18.512829118438187,20.0,77.77,14009
2020-09-03,18.573524083655776,20.0,55.0,13988
2020-09-04,18.77557365153279,20.0,400.0,14865
2020-09-05,18.678012099061363,20.0,40.89,14334
2020-09-06,18.663704373046684,20.0,80.0,12353
2020-09-07,18.579152394281188,20.0,108.84,13143
2020-09-08,18.54587615775829,20.0,65.42,14271
2020-09-09,18.47244310044643,20.0,25.0,14429
2020-09-10,18.615507423601702,20.0,41.0,14811
2020-09-11,18.578888873115464,20.0,54.26,16506
2020-09-12,18.57504255746502,20.0,36.7,19307
2020-09-13,18.769266660239715,20.0,140.0,14767
2020-09-14,18.468549527083162,20.0,80.0,15770
2020-09-15,18.555339885561665,20.0,50.0,15886
2020-09-16,18.777283964512108,20.0,100.8,16610
2020-09-17,18.754314636764626,20.0,333.73,16346
2020-09-18,18.628127073909873,20.0,50.0,17916
2020-09-19,18.623347506800883,20.0,80.0,20339
2020-09-20,18.606500777267268,20.0,86.77,17166
2020-09-21,18.752021381946733,20.0,470.0,16760
2020-09-22,18.45553785316338,20.0,33.24,16714
2020-09-23,18.523231803591415,20.0,53.87,17482
2020-09-24,18.53255709690519,20.0,45.01,17326
2020-09-25,18.438141527761644,20.0,50.8,18693
2020-09-26,18.621214660944588,20.0,80.0,21534
2020-09-27,18.616178881707388,20.0,98.0,17990
2020-09-28,18.60968108966855,20.0,41.2,17705
2020-09-29,18.565477422333508,20.0,99.22,15715
2020-09-30,18.46911999726382,20.0,30.58,17096
2020-10-01,18.525544219603425,20.0,70.0,17591
2020-10-02,18.427336634834525,20.0,50.0,18218
2020-10-03,18.695474947885337,20.0,99.99,21247
2020-10-04,18.603630150225147,20.0,68.04,17591
2020-10-05,18.402504795765974,20.0,72.0,16329
2020-10-06,18.51843360311277,20.0,52.14,17253
2020-10-07,18.43845859634776,20.0,100.0,17737
2020-10-08,18.884950409068058,20.0,470.44,17580
2020-10-09,18.65185270702075,20.0,222.0,18442
2020-10-10,18.53320458761914,20.0,95.07,20286
2020-10-11,18.50848546297261,20.0,65.0,17817
2020-10-12,18.887894344522888,20.0,220.0,18551
2020-10-13,18.373033920050624,20.0,30.0,16396
2020-10-14,18.55224703592346,20.0,65.0,18095
2020-10-15,18.596855518701606,20.0,166.89,17932
2020-10-16,18.553774701641217,20.0,100.0,17199
2020-10-17,18.69710027559617,20.0,100.0,22005
2020-10-18,18.40881972512105,20.0,64.61,19621
2020-10-19,18.585186001611163,20.0,50.0,18086
2020-10-20,18.440737904079562,20.0,25.86,18771
2020-10-21,18.54607629045755,20.0,91.0,18907
2020-10-22,18.463538026589095,20.0,65.0,18543
2020-10-23,18.676838483254635,20.0,52.58,19987
2020-10-24,18.59521480144466,20.0,55.0,23255
2020-10-25,18.50993841925827,20.0,27.68,19425
2020-10-26,18.493741828188142,20.0,99.0,17578
2020-10-27,18.532855551641426,20.0,40.0,19165
2020-10-28,18.640636264270743,20.0,62.63,18715
2020-10-29,18.462426736966346,20.0,30.0,16439
2020-10-30,18.613617363847627,20.0,88.7,19182
2020-10-31,18.576792422515325,20.0,44.12,24014
2020-11-01,18.54170376469655,20.0,100.0,20980
2020-11-02,18.473662598953204,20.0,115.0,17087
2020-11-03,18.788777203958855,20.0,100.0,18573
2020-11-04,18.5815111988633,20.0,81.2,17320
2020-11-05,18.372289143592518,20.0,100.26,17821
2020-11-06,18.580937777107902,20.0,100.0,19289
2020-11-07,19.006763447848268,20.0,111.11,22873
2020-11-08,18.514661947561926,20.0,112.0,20395
2020-11-09,18.52112842038047,20.0,42.2,17869
2020-11-10,18.394099277178118,20.0,50.0,19346
2020-11-11,18.772806045678692,20.0,40.0,19173
2020-11-12,18.4721996337532,20.0,48.0,18331
2020-11-13,18.63982409864364,20.0,50.02,19175
2020-11-14,18.674592777238196,20.0,95.0,20592
2020-11-15,18.610847763897823,20.0,80.0,17871
2020-11-16,18.474955375850858,20.0,75.08,16708
2020-11-17,18.477132868209722,20.0,32.0,17764
2020-11-18,18.48707336835519,20.0,71.46,17084
2020-11-19,18.390200812241982,20.0,50.0,17887
2020-11-20,18.53611569687358,20.0,115.0,18153
2020-11-21,18.597944135825863,20.0,96.7,19957
2020-11-22,18.40767249417742,20.0,40.06,16466
2020-11-23,18.529562293142735,20.0,71.0,16961
2020-11-24,18.66651210839974,20.0,50.0,15808
2020-11-25,18.615889891396797,20.0,50.0,16104
2020-11-26,19.773586435817897,20.0,80.0,12306
2020-11-27,18.46071325392985,20.0,90.0,15249
2020-11-28,18.84994857952821,20.0,450.0,16381
2020-11-29,18.617261792786373,20.0,50.0,15580
2020-11-30,18.546738752822698,20.0,57.0,16517
2020-12-01,18.57303399773825,20.0,174.41,17690
2020-12-02,18.76221660143897,20.0,58.8,18182
2020-12-03,18.63490009456931,20.0,84.54,18084
2020-12-04,18.586456972258397,20.0,250.0,18235
2020-12-05,19.27030393827809,20.0,410.2,19146
2020-12-06,18.641052199906063,20.0,180.0,16928
2020-12-07,18.612689108720566,20.0,71.32,17288
2020-12-08,18.735195959938693,20.0,100.0,17587
2020-12-09,18.815764925509985,20.0,80.8,17606
2020-12-10,18.6479182686291,20.0,50.0,17071
2020-12-11,18.862227460112948,20.0,100.0,19296
2020-12-12,18.867433569565318,20.0,55.0,20034
2020-12-13,18.612858640401107,20.0,60.0,16511
2020-12-14,18.5590841041352,20.0,50.0,16097
2020-12-15,18.9145518027022,20.0,187.0,15965
2020-12-16,19.253874366281405,20.0,100.0,15001
2020-12-17,19.083958862881758,20.0,50.0,11508
2020-12-18,18.83375014608157,20.0,54.0,14535
2020-12-19,18.992405668372157,20.0,52.0,15755
2020-12-20,18.80126893528285,20.0,99.0,14179
2020-12-21,18.744192024803766,20.0,80.0,13189
2020-12-22,18.99510414791492,20.0,500.0,13739
2020-12-23,19.14913347517265,20.0,100.0,13075
2020-12-24,19.72207194007642,20.0,75.75,16779
2020-12-25,20.836155538679403,20.0,300.0,8526
2020-12-26,19.117317263822358,20.0,200.0,12055
2020-12-27,19.074443967676697,20.0,54.0,11727
2020-12-28,18.87539301456175,20.0,60.06,15611
2020-12-29,18.823318671430002,20.0,38.0,16546
2020-12-30,18.993416302526917,20.0,52.0,16456
2020-12-31,19.459293385148833,20.0,250.0,18448
