date,mean_percent,median_percent,max_amount,count
2018-08-29,18.470765900982407,19.995408631772268,300.0,78837
2018-08-30,18.332828272280032,19.994813278008298,250.0,71394
2018-08-31,18.168276397089574,19.99404052443385,100.0,71148
2018-09-01,18.188644477297334,19.996584699453553,90.0,75547
2018-09-02,18.109348046122665,19.996584699453553,95.0,72359
2018-09-03,18.395701414420692,19.996584699453553,72.65,91209
2018-09-04,18.377992908963208,19.99474513925381,80.0,80102
2018-09-05,18.47862010793251,19.99474513925381,352.26,71116
2018-09-06,18.406760592769068,19.99500748876685,83.0,67754
2018-09-07,18.199767416482267,19.994128009395187,200.0,69299
2018-09-08,18.142872238658263,19.99512907939601,97.65,76755
2018-09-09,18.2963602820471,19.99494438827098,150.0,90082
2018-09-10,18.452691731530475,19.995300751879697,100.1,76116
2018-09-11,18.54325771812031,19.99518768046199,120.0,72657
2018-09-12,18.506398026567663,19.99506903353057,200.0,66813
2018-09-13,18.47354760356409,19.99506903353057,200.0,70415
2018-09-14,18.273042000035932,19.994212962962962,100.0,74693
2018-09-15,18.20589154278851,19.994813278008298,200.0,80857
2018-09-16,18.262469446346287,19.99437570303712,122.22,92707
2018-09-17,18.462778955519475,19.99506903353057,66.61,75055
2018-09-18,18.539184159718562,19.995511669658885,56.0,67546
2018-09-19,18.541520568633217,19.995244888254874,77.0,81926
2018-09-20,18.409728669251365,19.99474513925381,100.0,70307
2018-09-21,18.331646428123094,19.994128009395187,120.1,71508
2018-09-22,18.274834301937606,19.994879672299028,210.22,79976
2018-09-23,18.282217002529965,19.994212962962962,109.44,84853
2018-09-24,18.525665291337138,19.99518768046199,150.0,67844
2018-09-25,18.602555138718976,19.996584699453553,99.0,61501
2018-09-26,18.344181045518745,19.99500748876685,60.08,59653
2018-09-27,18.371998538925038,19.994879672299028,135.0,64204
2018-09-28,18.31318931231955,19.994675186368475,100.0,72303
2018-09-29,18.140464404660303,19.994675186368475,80.08,80482
2018-09-30,18.274803538351815,19.994295493439814,199.0,96702
2018-10-01,18.498971668427068,19.994813278008298,80.0,78838
2018-10-02,18.54331897957092,19.99556147359077,276.99,74996
2018-10-03,18.44624041936861,19.994879672299028,150.0,72897
2018-10-04,18.320175973847487,19.994603345925523,58.0,69658
2018-10-05,18.166380262232234,19.99385749385749,82.89,64570
2018-10-06,18.22019791097591,19.994675186368475,91.9,75409
2018-10-07,18.104791995880912,19.993560849967803,60.0,83156
2018-10-08,18.574823208605572,19.995408631772268,130.0,87216
2018-10-09,18.363726507254484,19.994813278008298,116.0,72221
2018-10-10,18.390141003751236,19.994879672299028,100.0,71734
2018-10-11,18.303273725888523,19.99474513925381,110.0,61935
2018-10-12,18.292205487538883,19.994295493439814,150.0,67337
2018-10-13,18.27533721087908,19.99494438827098,225.22,79449
2018-10-14,18.3799242281461,19.99385749385749,323.11,90437
2018-10-15,18.561468962367552,19.994675186368475,221.0,76175
2018-10-16,18.459841126434203,19.99506903353057,97.0,75577
2018-10-17,18.440269734430725,19.99494438827098,104.0,73071
2018-10-18,18.448834374891042,19.99474513925381,111.11,68569
2018-10-19,18.31003786377577,19.99445368829728,117.71,70508
2018-10-20,18.280179734723486,19.99500748876685,139.5,80039
2018-10-21,18.341642108339485,19.994603345925523,174.0,96670
2018-10-22,18.533749802718734,19.994675186368475,351.61,78850
2018-10-23,18.476608962687113,19.994813278008298,61.0,72740
2018-10-24,18.463370380609536,19.995244888254874,100.0,71870
2018-10-25,18.43893884436613,19.994813278008298,222.0,69292
2018-10-26,18.296990004389684,19.994529540481402,191.7,70832
2018-10-27,18.424245469751867,19.996584699453553,300.0,75709
2018-10-28,18.293294002706286,19.994128009395187,302.0,91338
2018-10-29,18.39892769684612,19.994529540481402,189.39,75688
2018-10-30,18.408461886970592,19.994813278008298,100.0,68955
2018-10-31,18.218744631647805,19.993761696818467,264.62,68686
2018-11-01,18.189769231896616,19.99385749385749,336.66,74227
2018-11-02,18.226948746689523,19.99395039322444,112.0,67798
2018-11-03,18.333529776402603,19.99494438827098,110.0,76474
2018-11-04,18.438201759961846,19.995355318160705,117.17,96411
2018-11-05,18.372129040819956,19.994603345925523,111.5,69110
2018-11-06,18.627585203108975,19.995300751879697,260.0,72632
2018-11-07,18.370728840860487,19.99474513925381,100.0,71590
2018-11-08,18.379764881050463,19.994529540481402,80.0,65383
2018-11-09,18.340109623583313,19.99445368829728,100.0,64046
2018-11-10,18.289929691005447,19.99518768046199,100.0,78389
2018-11-11,18.30834851056988,19.99437570303712,411.0,85069
2018-11-12,18.700149152070107,19.995408631772268,200.0,84629
2018-11-13,18.616328627487025,19.995355318160705,300.0,70149
2018-11-14,18.471459947869022,19.99506903353057,100.5,66977
2018-11-15,18.8107979099221,19.995750106247343,333.0,42577
2018-11-16,18.595611444190634,19.99512907939601,317.31,81086
2018-11-17,18.37185807965581,19.996121024049653,150.0,85329
2018-11-18,18.345596525768908,19.994603345925523,83.13,90014
2018-11-19,18.315871523955835,19.99437570303712,195.0,64333
2018-11-20,18.317041017495523,19.994295493439814,100.0,61996
