date,mean_percent,median_percent,max_amount,count
2017-03-11,18.61774716525865,19.97767857142857,254.0,114876
2017-03-12,18.54712894718403,19.969146383270488,120.0,124773
2017-03-13,18.797810900005775,19.983136593591905,220.88,90162
2017-03-14,19.961121960109878,20.0,413.38,43134
2017-03-15,18.69572841950887,19.999999999999996,66.0,61266
2017-03-16,18.736382601402102,19.9825479930192,125.5,57482
2017-03-17,18.55025085496739,19.972067039106143,100.0,65596
2017-03-18,18.465123858825077,19.96996996996997,200.0,95292
2017-03-19,18.511419187790782,19.976635514018696,100.3,104734
2017-03-20,18.751451326384093,19.99385749385749,280.0,79930
2017-03-21,18.886582535681452,19.99518768046199,100.0,81677
2017-03-22,18.899787739648442,19.99437570303712,80.0,89741
2017-03-23,18.921682767008726,19.994212962962962,100.0,89129
2017-03-24,18.667536225162618,19.97950819672131,100.0,88730
2017-03-25,18.4768904538456,19.971804511278194,75.0,102175
2017-03-26,18.526331198142582,19.974226804123713,200.0,112594
2017-03-27,18.821157825036998,19.99274310595065,72.0,94573
2017-03-28,18.924307171110495,19.994603345925523,96.54,89987
2017-03-29,18.928455913059025,19.99437570303712,127.2,92319
2017-03-30,18.879464088815983,19.993117687543013,100.0,89732
2017-03-31,18.712041097019043,19.97950819672131,91.0,81985
2017-04-01,18.62999351399595,19.97950819672131,232.69,106436
2017-04-02,18.558533346819527,19.973890339425587,100.8,113711
2017-04-03,18.821042038805512,19.98977505112475,144.0,101487
2017-04-04,18.92732688057764,19.994295493439814,84.0,95577
2017-04-05,18.9047503664713,19.99404052443385,70.0,94033
2017-04-06,18.905915474346227,19.994212962962962,83.6,89859
2017-04-07,18.676480120250044,19.980970504281636,85.0,96837
2017-04-08,18.535454586914163,19.97602876548142,155.5,104846
2017-04-09,18.5292613124416,19.97354497354497,300.0,116821
2017-04-10,18.72060985316,19.982078853046595,76.71,84265
2017-04-11,18.787986025634865,19.994128009395187,75.0,89239
2017-04-12,18.881020522585132,19.993662864385296,233.0,88653
2017-04-13,18.718235084643208,19.993234100135318,70.0,79935
2017-04-14,18.655309585660312,19.98106060606061,110.0,96436
2017-04-15,18.427386427818064,19.974226804123713,120.0,99086
2017-04-16,18.390297151163452,19.97167138810198,95.0,111533
2017-04-17,18.767491494420536,19.993234100135318,79.85,96440
2017-04-18,18.873049495804253,19.994529540481402,80.0,92940
2017-04-19,18.868793870248638,19.99395039322444,408.15,90486
2017-04-20,18.8627294489226,19.994128009395187,71.65,84359
2017-04-21,18.65459976801674,19.97950819672131,200.0,85375
2017-04-22,18.557819280072067,19.978401727861772,103.1,92196
2017-04-23,18.544868086792533,19.97950819672131,119.48,117241
2017-04-24,18.819356994347597,19.99404052443385,100.0,96536
2017-04-25,18.91709792392982,19.994603345925523,65.0,79106
2017-04-26,18.974663083362227,19.99445368829728,100.8,85336
2017-04-27,18.898078005807896,19.994128009395187,222.3,79577
2017-04-28,18.634433171656298,19.98106060606061,100.0,83453
2017-04-29,18.43270590024305,19.974226804123713,81.0,100530
2017-04-30,18.469260355260104,19.975186104218366,111.11,113985
2017-05-01,18.86668418652981,19.99404052443385,300.0,91030
2017-05-02,18.87271007896319,19.994295493439814,81.0,85573
2017-05-03,18.864868719081148,19.994295493439814,120.0,88163
2017-05-04,18.857786675518966,19.994128009395187,60.0,88818
2017-05-05,18.66740643135333,19.980970504281636,100.0,83718
2017-05-06,18.528157193531623,19.97690531177829,100.0,112494
2017-05-07,18.591798653857936,19.97950819672131,110.0,124256
2017-05-08,18.9529886797714,19.98754669987547,300.0,90502
2017-05-09,18.92833826418336,19.994295493439814,95.0,85537
2017-05-10,18.865077448175267,19.994295493439814,110.0,86752
2017-05-11,18.794421659185428,19.993455497382197,79.58,76231
2017-05-12,18.640667353992406,19.97950819672131,363.0,81687
2017-05-13,18.530164340194336,19.97950819672131,100.88,102212
2017-05-14,18.582524627026192,19.97950819672131,282.0,113078
2017-05-15,18.774094639517777,19.993234100135318,200.0,86795
2017-05-16,18.895519045541594,19.994529540481402,98.56,82268
2017-05-17,18.91026267641543,19.994295493439814,446.64,82751
2017-05-18,18.846819359314413,19.99445368829728,154.0,75291
2017-05-19,18.702680382363827,19.98567335243553,100.0,80994
2017-05-20,18.414906474797082,19.97738409347908,100.0,98114
2017-05-21,18.525712151062432,19.976635514018696,300.0,109118
2017-05-22,18.739146484632542,19.9909338168631,95.0,78837
2017-05-23,18.85921956171424,19.994295493439814,148.0,82770
2017-05-24,18.86357620107944,19.994212962962962,158.8,83042
2017-05-25,18.863098049548228,19.993117687543013,225.0,76679
2017-05-26,18.576240733388957,19.97950819672131,180.0,85418
2017-05-27,18.40126847573506,19.970414201183434,222.22,95203
2017-05-28,18.333603795924848,19.969512195121947,280.0,92372
2017-05-29,18.59004144598357,19.98106060606061,80.0,100706
2017-05-30,18.694635600263407,19.98106060606061,100.0,79192
2017-05-31,18.801619496001397,19.994128009395187,80.0,90271
2017-06-01,18.9868481150247,19.994212962962962,444.0,87708
2017-06-02,18.633760904248824,19.980970504281636,200.0,86974
2017-06-03,18.478609972922825,19.975186104218366,222.2,106762
2017-06-04,18.425128362239647,19.977924944812365,114.0,104422
2017-06-05,18.791920827406788,19.993662864385296,100.0,94751
2017-06-06,18.96092012254471,19.994529540481402,335.35,89525
2017-06-07,18.91420115778577,19.994128009395187,337.06,91526
2017-06-08,18.78534702545962,19.994128009395187,100.0,89779
2017-06-09,18.673419612710703,19.97950819672131,411.5,88217
2017-06-10,18.38153098990046,19.97167138810198,258.0,103365
2017-06-11,18.45998313805737,19.976359338061464,226.76,107129
2017-06-12,18.771326258326745,19.994128009395187,312.0,96143
2017-06-13,18.901810483618103,19.994879672299028,100.0,87493
2017-06-14,18.826145097813576,19.994529540481402,140.0,87259
2017-06-15,18.799441302797366,19.993455497382197,200.0,89713
2017-06-16,18.704236352938718,19.97971602434077,100.0,95525
2017-06-17,18.441208227652822,19.978401727861772,101.0,100388
2017-06-18,18.450910507974445,19.971264367816094,202.0,115523
2017-06-19,18.749371516548,19.993560849967803,100.0,88424
2017-06-20,18.837593468228608,19.99445368829728,76.65,87743
2017-06-21,18.827808308305055,19.994295493439814,175.0,91057
2017-06-22,18.833797051866625,19.994128009395187,150.0,86975
2017-06-23,18.72583725569218,19.98106060606061,120.0,87351
2017-06-24,18.491760305148517,19.97950819672131,188.02,101108
2017-06-25,18.381480962663897,19.96927803379416,72.0,98196
2017-06-26,18.662396017584324,19.990128331688055,111.5,95243
2017-06-27,18.845968909170598,19.994529540481402,120.0,88921
2017-06-28,18.804959885002443,19.99404052443385,80.0,81159
2017-06-29,18.758127743201523,19.99385749385749,181.18,76251
2017-06-30,18.53033858503627,19.97950819672131,120.08,82128
2017-07-01,18.52455722123683,19.97950819672131,110.08,86082
2017-07-02,18.26689978287374,19.976076555023926,111.1,79560
2017-07-03,18.374983610992864,19.97950819672131,115.15,71761
2017-07-04,18.466143621756306,19.993761696818467,81.0,80531
2017-07-05,18.417717635063543,19.97950819672131,85.91,76671
2017-07-06,18.615487227592688,19.986072423398323,111.0,72641
2017-07-07,18.56215601255137,19.97950819672131,99.05,69765
2017-07-08,18.399201371999936,19.97950819672131,333.23,89377
2017-07-09,18.471732343439008,19.97950819672131,200.0,99203
2017-07-10,18.761692062197817,19.994212962962962,60.0,84097
2017-07-11,18.898952118232934,19.994603345925523,200.0,82507
2017-07-12,18.878552197784593,19.99474513925381,200.0,82131
2017-07-13,18.827492124387973,19.994603345925523,75.3,74513
2017-07-14,18.599071854725693,19.989224137931036,80.0,74213
2017-07-15,18.387022168402773,19.98106060606061,95.0,85604
2017-07-16,18.31222719661826,19.978858350951374,121.11,102019
2017-07-17,18.717134817232647,19.99445368829728,90.0,86449
2017-07-18,18.782064599670967,19.994603345925523,80.0,79895
2017-07-19,18.92080992787008,19.994603345925523,222.22,81790
2017-07-20,18.79380096591194,19.99445368829728,150.0,74279
2017-07-21,18.568350097984247,19.97950819672131,100.0,80566
2017-07-22,18.385371908232774,19.97950819672131,333.85,86736
2017-07-23,18.36577865705338,19.97950819672131,85.0,87006
2017-07-24,18.69861181269789,19.993662864385296,60.0,81834
2017-07-25,18.796162559599157,19.99445368829728,100.0,81204
2017-07-26,18.798226290350527,19.994128009395187,222.0,79170
2017-07-27,18.740249164508235,19.99404052443385,80.0,78123
2017-07-28,18.545567851080826,19.980970504281636,303.0,78624
2017-07-29,18.346230656162305,19.97950819672131,150.0,90065
2017-07-30,18.447094452425468,19.97915218902015,479.15,100509
2017-07-31,18.65084470014165,19.993560849967803,60.0,82600
2017-08-01,18.78116858548538,19.994529540481402,86.0,79636
2017-08-02,18.722201720997585,19.99404052443385,363.36,78234
2017-08-03,18.754641672630925,19.993761696818467,250.0,79924
2017-08-04,18.5011769762184,19.98081841432225,91.36,75654
2017-08-05,18.366750776316056,19.97950819672131,100.0,85542
2017-08-06,18.383808016139035,19.97950819672131,61.0,91318
2017-08-07,18.6653329947574,19.99445368829728,103.0,78605
2017-08-08,18.797071896049374,19.994529540481402,117.0,79004
2017-08-09,18.766642500219735,19.994529540481402,100.65,79962
2017-08-10,18.651019244165187,19.99299719887955,110.0,80047
2017-08-11,18.477440002628807,19.97950819672131,91.0,77701
2017-08-12,18.315309449915148,19.97950819672131,115.0,81631
2017-08-13,18.311934083194867,19.97950819672131,150.0,90233
2017-08-14,18.716232984917667,19.99395039322444,70.0,78830
2017-08-15,18.78198518167162,19.994879672299028,424.82,78398
2017-08-16,18.752627917240876,19.994675186368475,89.0,81286
2017-08-17,18.70527161027931,19.99395039322444,100.0,80255
2017-08-18,18.57914650081639,19.9825479930192,70.8,75450
2017-08-19,18.419876173745337,19.993117687543013,222.24,84230
2017-08-20,18.435472198656512,19.97950819672131,350.0,94167
2017-08-21,18.639879752870876,19.994295493439814,220.0,84668
2017-08-22,18.902983673474818,19.99474513925381,255.89,81449
2017-08-23,18.723492402549915,19.994603345925523,77.0,79626
2017-08-24,18.633918473071017,19.993662864385296,100.0,78247
2017-08-25,18.446919956565548,19.97950819672131,100.0,77263
2017-08-26,18.24406479096171,19.97950819672131,255.55,83698
2017-08-27,18.33182796623657,19.976635514018696,107.0,97404
2017-08-28,18.649245573060618,19.993560849967803,222.0,79581
2017-08-29,18.75024152848103,19.99474513925381,103.0,76252
2017-08-30,18.75972160357676,19.994603345925523,112.0,80247
2017-08-31,18.604627799247115,19.993560849967803,100.0,83214
2017-09-01,18.486119557508225,19.973890339425587,76.0,91243
2017-09-02,18.321581047837306,19.98106060606061,81.0,85103
2017-09-03,18.367187858942223,19.993662864385296,97.0,76101
2017-09-04,18.499106255736045,19.98106060606061,300.88,96601
2017-09-05,18.66755564904027,19.994295493439814,100.0,85868
2017-09-06,18.713990501016138,19.99437570303712,100.0,79950
2017-09-07,18.675742175839655,19.994212962962962,200.0,80938
2017-09-08,18.488535001622893,19.98106060606061,116.74,78747
2017-09-09,18.278398514562074,19.97950819672131,88.5,82648
2017-09-10,18.353545381808818,19.97950819672131,140.0,98563
2017-09-11,18.67994577023368,19.994295493439814,250.0,85456
2017-09-12,18.852566939745742,19.994813278008298,110.0,81455
2017-09-13,18.86418286829573,19.994879672299028,102.0,79796
2017-09-14,18.73282892777364,19.99404052443385,115.0,78628
2017-09-15,18.497734883632894,19.98106060606061,112.5,77715
2017-09-16,18.506167306772735,19.97950819672131,319.77,92984
2017-09-17,18.34356275691307,19.97950819672131,155.0,96236
2017-09-18,18.693005324583456,19.99437570303712,90.0,71957
2017-09-19,18.87988337892685,19.99512907939601,100.0,69927
2017-09-20,18.85760971876297,19.994813278008298,120.0,73098
2017-09-21,18.775709755558136,19.994813278008298,200.88,77514
2017-09-22,18.588026680262875,19.992325402916347,200.0,78740
2017-09-23,18.375382442167925,19.98106060606061,100.0,88942
2017-09-24,18.418497593287434,19.980119284294236,115.0,101118
2017-09-25,18.78745992012808,19.99437570303712,206.0,84526
2017-09-26,18.931977953779434,19.994879672299028,150.0,70576
2017-09-27,18.87514802558535,19.99474513925381,75.5,80597
2017-09-28,18.838974718965698,19.994529540481402,100.0,72840
2017-09-29,18.592678601373244,19.9825479930192,90.0,77916
2017-09-30,18.453799498054426,19.980879541108987,151.5,91088
2017-10-01,18.37361042344292,19.97950819672131,150.0,93643
2017-10-02,18.728084626975495,19.99385749385749,70.0,81418
2017-10-03,18.82467424365661,19.994529540481402,65.0,80823
2017-10-04,18.87856338604499,19.994675186368475,219.6,79351
2017-10-05,18.82758241129881,19.994675186368475,300.0,81024
2017-10-06,18.601494150670145,19.98106060606061,233.8,77158
2017-10-07,18.3579191337749,19.97950819672131,110.0,82761
2017-10-08,18.401533335887375,19.97950819672131,188.0,89823
2017-10-09,18.782972955067276,19.994675186368475,100.0,92629
2017-10-10,18.730219341271205,19.994128009395187,100.0,80660
2017-10-11,18.805913713737656,19.994295493439814,112.0,76482
2017-10-12,18.773543129777753,19.99437570303712,150.0,82971
2017-10-13,18.624871782386133,19.98106060606061,160.0,80566
2017-10-14,18.367931319642373,19.97950819672131,95.91,92904
2017-10-15,18.444384586047175,19.97950819672131,200.0,104119
2017-10-16,18.846062088132502,19.994128009395187,444.5,88923
2017-10-17,18.921646325578845,19.994675186368475,102.75,80588
2017-10-18,18.81756209951624,19.994529540481402,80.8,81446
2017-10-19,18.75146987609878,19.99437570303712,120.0,74738
2017-10-20,18.54572489225398,19.98106060606061,100.0,77941
2017-10-21,18.453163239647154,19.97950819672131,222.22,90961
2017-10-22,18.45139291983228,19.97950819672131,150.0,107296
2017-10-23,18.71227724804148,19.99385749385749,140.0,87133
2017-10-24,18.904375494899288,19.99474513925381,299.0,77581
2017-10-25,18.821928159921324,19.994675186368475,100.0,83344
2017-10-26,18.791328388341377,19.99437570303712,200.0,73162
2017-10-27,18.490567538084317,19.979508196721312,90.44,76160
2017-10-28,18.391258267177935,19.97950819672131,100.0,86990
2017-10-29,18.493811505790944,19.98106060606061,318.65,99106
2017-10-30,18.714556873378097,19.99246987951807,420.0,84035
2017-10-31,18.720948901623398,19.994212962962962,65.0,67590
2017-11-01,18.635665126062378,19.99404052443385,100.0,80688
2017-11-02,18.791513180308485,19.99437570303712,81.0,75987
2017-11-03,18.62844947855476,19.983461962513783,200.0,75631
2017-11-04,18.472788065142545,19.97950819672131,422.56,89269
2017-11-05,18.681016670703666,19.99404052443385,450.0,112807
2017-11-06,18.782342532226647,19.994212962962962,337.57,86105
2017-11-07,18.994011192061667,19.994813278008298,100.0,73353
2017-11-08,18.85227805496614,19.994295493439814,90.0,78670
2017-11-09,18.838728067257392,19.99437570303712,100.0,73218
2017-11-10,18.85217690999225,19.994128009395187,82.0,79990
2017-11-11,18.587972485493655,19.993761696818467,66.5,79652
2017-11-12,18.618847507966873,19.98468606431853,120.0,105290
2017-11-13,18.844255749181652,19.99437570303712,65.0,83460
2017-11-14,18.934940579698086,19.99474513925381,100.0,80941
2017-11-15,18.957144774779454,19.994879672299028,100.0,80933
2017-11-16,18.917403113496455,19.99494438827098,150.0,79377
2017-11-17,18.792660253718957,19.99385749385749,105.0,81176
2017-11-18,18.514154664027103,19.98106060606061,175.0,91180
2017-11-19,18.51663130405675,19.97950819672131,80.0,104574
2017-11-20,18.77281318846601,19.994128009395187,100.0,74956
2017-11-21,18.74297987863829,19.99395039322444,55.0,64228
2017-11-22,18.668881678078982,19.98175182481752,111.05,63389
2017-11-23,19.238913075000763,20.0,111.2,75249
2017-11-24,18.74236065429916,19.996584699453553,266.26,68247
2017-11-25,18.671991566272567,19.994295493439814,130.2,81740
2017-11-26,18.630478550067682,19.98106060606061,200.0,96234
2017-11-27,18.825106715417768,19.994128009395187,80.0,80674
2017-11-28,18.94521405897033,19.994813278008298,254.38,78269
2017-11-29,18.913332662248845,19.99474513925381,90.0,78472
2017-11-30,18.863849233630866,19.994675186368475,140.0,79142
2017-12-01,18.7545013702261,19.994212962962962,222.4,78377
2017-12-02,18.677208636737216,19.994529540481402,100.0,86971
2017-12-03,18.686606568498448,19.99151103565365,175.0,103779
2017-12-04,18.903420945709442,19.994813278008298,60.68,85070
2017-12-05,19.083995958241477,19.99500748876685,198.0,72308
2017-12-06,19.05998303873897,19.99512907939601,70.0,81921
2017-12-07,19.01211424150483,19.99518768046199,263.7,82873
2017-12-08,18.850593398477514,19.994603345925523,100.0,83821
2017-12-09,18.808924700025628,19.996121024049653,100.0,94081
2017-12-10,18.757637767543603,19.994295493439814,95.0,108839
2017-12-11,18.998814518092306,19.994813278008298,219.0,94057
2017-12-12,19.003437945576803,19.99494438827098,140.0,80284
2017-12-13,19.061436281082372,19.99512907939601,194.15,80010
2017-12-14,19.053534979972365,19.99512907939601,88.5,73979
2017-12-15,18.94582395796056,19.99500748876685,82.0,80576
2017-12-16,18.760263058536523,19.99565783760313,125.0,100052
2017-12-17,18.697380758836335,19.993662864385296,111.0,104659
2017-12-18,18.872838581319296,19.994529540481402,75.0,84355
2017-12-19,18.91168218076193,19.99474513925381,79.24,80736
2017-12-20,18.987696126699273,19.99518768046199,110.0,85595
2017-12-21,18.951434154934464,19.994675186368475,189.0,82020
2017-12-22,18.85226005612645,19.99437570303712,220.0,81877
2017-12-23,19.01797532472841,19.999999999999996,100.0,79919
2017-12-24,19.4848981762532,20.0,150.0,69885
2017-12-25,19.93796359604377,20.0,270.0,56300
2017-12-26,19.011543015454574,19.99596448748991,80.0,63527
2017-12-27,18.968439469348628,19.995300751879697,160.0,63293
2017-12-28,19.08232523746097,19.996584699453553,99.0,66427
2017-12-29,18.926477973865413,19.99512907939601,89.95,70652
2017-12-30,19.035968524656973,19.999999999999996,330.3,75098
2017-12-31,19.40081993067569,20.0,100.0,82659
