date,mean_percent,median_percent,max_amount,count
2019-02-16,17.7502106372885,19.99494438827098,90.0,77097
2019-02-17,17.79816595341376,19.99500748876685,90.0,81076
2019-02-18,18.048193177927597,19.99512907939601,61.2,86511
2019-02-19,17.773784249470317,19.99404052443385,200.0,71186
2019-02-20,17.80715216356852,19.99518768046199,60.0,74131
2019-02-21,17.650188533822906,19.994295493439814,225.1,73356
2019-02-22,17.565525525639583,19.983277591973245,200.0,73802
2019-02-23,17.646367978285323,19.994675186368475,80.0,82840
2019-02-24,17.791229613942917,19.99494438827098,135.0,92172
2019-02-25,17.734004434415855,19.99445368829728,57.37,77140
2019-02-26,17.810373210664533,19.99474513925381,111.11,76442
2019-02-27,17.76803652010859,19.99474513925381,150.0,78284
2019-02-28,17.765774112438525,19.994675186368475,80.0,75508
2019-03-01,17.64213822868535,19.983277591973245,200.0,78076
2019-03-02,17.79447233137507,19.996584699453553,84.11,87001
2019-03-03,17.783261111741307,19.99474513925381,154.0,91873
2019-03-04,17.97536814177782,19.995244888254874,222.22,83011
2019-03-05,17.836572618189955,19.994813278008298,106.0,74746
2019-03-06,17.93645189633657,19.99500748876685,150.0,76272
2019-03-07,17.85195066358891,19.994879672299028,101.0,77140
2019-03-08,17.69182310726844,19.994128009395187,100.0,71739
2019-03-09,17.76906154644041,19.99512907939601,98.07,81744
2019-03-10,17.820009053943313,19.99494438827098,126.12,90232
2019-03-11,17.832793148518313,19.99445368829728,110.02,75452
2019-03-12,17.902102544881274,19.994813278008298,125.5,76410
2019-03-13,17.807456077362705,19.994813278008298,70.0,77884
2019-03-14,17.737789314886847,19.994212962962962,146.0,75949
2019-03-15,17.685876128087493,19.981916817359856,111.1,76597
2019-03-16,17.8113982226864,19.99506903353057,100.0,82752
2019-03-17,17.8565073184833,19.99445368829728,122.29,90153
2019-03-18,17.749168946730187,19.994295493439814,80.0,77953
2019-03-19,17.80671404364724,19.99474513925381,80.0,76431
2019-03-20,17.867055545173947,19.994879672299028,110.0,78602
2019-03-21,17.842277513609602,19.994879672299028,100.0,69972
2019-03-22,17.75669999921617,19.99437570303712,92.73,75524
2019-03-23,17.791923739549198,19.99512907939601,199.06,81515
2019-03-24,17.723644558529962,19.994675186368475,120.0,82948
2019-03-25,17.699532499064105,19.993662864385296,80.0,76280
2019-03-26,17.760675113921604,19.99474513925381,333.0,75399
2019-03-27,17.735378781958175,19.994295493439814,110.0,76207
2019-03-28,17.70695277958855,19.99437570303712,150.0,74165
2019-03-29,17.589115562011678,19.992325402916347,114.4,69753
2019-03-30,17.697731975525933,19.994675186368475,129.99,77081
2019-03-31,17.73697579750173,19.993662864385296,90.0,89846
2019-04-01,17.755708260326934,19.988545246277205,111.0,77914
2019-04-02,17.781668749862334,19.989310529128808,88.0,76881
2019-04-03,17.734055179484407,19.9890170236134,75.0,76186
2019-04-04,17.70438473548578,19.988031119090362,90.0,73766
2019-04-05,17.557271449722524,19.982847341337905,100.0,69339
2019-04-06,17.67699163426249,19.989588755856325,85.34,80897
2019-04-07,17.76443808215942,19.9890170236134,221.7,90246
2019-04-08,18.002225216331798,19.989852866565197,88.88,78081
2019-04-09,18.087132428567372,19.99034282955094,82.2,76082
2019-04-10,18.126757965657685,19.99045801526718,100.0,75286
2019-04-11,18.116292978085333,19.99057048561999,100.0,74160
2019-04-12,17.86722676718589,19.989588755856325,80.0,69491
2019-04-13,17.95169847311235,19.99321113374066,202.2,81126
2019-04-14,17.92708142573653,19.990103908955962,100.0,88556
2019-04-15,17.97960714243677,19.98997995991984,120.8,75989
2019-04-16,18.083833064714227,19.99068033550792,118.0,68559
2019-04-17,18.189242811760185,19.99068033550792,415.18,68210
2019-04-18,18.19010235156367,19.99057048561999,220.0,64474
2019-04-19,18.16299112062079,19.991987179487182,122.2,73745
2019-04-20,18.13265123226193,19.994279176201374,185.23,71666
2019-04-21,18.053672709747723,19.99321113374066,200.0,79335
2019-04-22,18.110764324372383,19.990224828934505,90.0,63277
2019-04-23,18.192309560046354,19.99057048561999,100.0,69160
2019-04-24,18.21705009982814,19.99068033550792,111.11,68380
2019-04-25,18.174605980059606,19.99068033550792,150.0,69307
2019-04-26,18.038635145752675,19.99057048561999,85.0,68229
2019-04-27,18.042370807758,19.99348746336698,230.3,79676
2019-04-28,18.017818404605762,19.990787655458313,60.0,92176
2019-04-29,18.18093339033663,19.99045801526718,180.0,74288
2019-04-30,18.212475890557183,19.990892531876135,100.1,72166
2019-05-01,18.28499043191814,19.990995047276005,101.0,74529
2019-05-02,18.195218250912834,19.99057048561999,100.0,69875
2019-05-03,18.06809422227196,19.990224828934505,88.08,71727
2019-05-04,17.965839783639957,19.99348746336698,200.88,82011
2019-05-05,18.020611988652387,19.991193306913253,333.55,95630
2019-05-06,18.09130898533541,19.99057048561999,63.0,71099
2019-05-07,18.088052153908208,19.990787655458313,65.31,70016
2019-05-08,18.11740219342517,19.99057048561999,67.3,71522
2019-05-09,18.094959182585676,19.99068033550792,100.0,71391
2019-05-10,17.952963751841995,19.98972250770812,224.28,72144
2019-05-11,17.856754440080888,19.99045801526718,200.0,82153
2019-05-12,18.047141998843294,19.991383024558377,444.0,84855
2019-05-13,18.06107748807063,19.990787655458313,126.3,67512
2019-05-14,18.143707542109702,19.991193306913253,60.0,67222
2019-05-15,18.214544382766235,19.99057048561999,200.0,68023
2019-05-16,18.050489477016345,19.99068033550792,333.33,65393
2019-05-17,17.955154264169398,19.990224828934505,150.0,68236
2019-05-18,17.819226751356826,19.990103908955962,140.0,80207
2019-05-19,17.947757292074236,19.990103908955962,330.0,87056
2019-05-20,18.021248674178423,19.98972250770812,225.66,73106
2019-05-21,18.07169964096306,19.99045801526718,106.0,70945
2019-05-22,18.062616531939295,19.990892531876135,81.99,70738
2019-05-23,18.098024242560975,19.99045801526718,111.11,67022
2019-05-24,17.782378412261366,19.989165763813656,90.0,64802
2019-05-25,17.92795252824165,19.991987179487182,158.88,67381
2019-05-26,17.710184223667074,19.99128919860627,80.0,66092
2019-05-27,18.0105182199062,19.99034282955094,298.8,70640
2019-05-28,17.812100833396684,19.988545246277205,92.0,62179
2019-05-29,17.96372814851699,19.98972250770812,149.69,58470
2019-05-30,18.014862994367427,19.99034282955094,119.6,60211
2019-05-31,17.870247266299817,19.988378849506102,80.0,67303
2019-06-01,17.79854526543125,19.98972250770812,96.0,81689
2019-06-02,17.776387959245255,19.989852866565197,80.0,77719
2019-06-03,17.915002609449214,19.989310529128808,80.0,69974
2019-06-04,18.124352276744187,19.988864142538972,91.88,77094
2019-06-05,18.107391080162895,19.98972250770812,356.9,71671
2019-06-06,18.01281517031349,19.990224828934505,100.0,65171
2019-06-07,17.875262814433672,19.989310529128808,333.0,63638
2019-06-08,17.872189527047194,19.992220925709837,228.47,72471
2019-06-09,17.88418489809685,19.99045801526718,110.01,77603
2019-06-10,18.026579850368968,19.990103908955962,55.0,64599
2019-06-11,17.9849916371516,19.99034282955094,75.0,63586
2019-06-12,18.078973469397166,19.99034282955094,80.0,64312
2019-06-13,17.964222193688162,19.990224828934505,66.6,62461
2019-06-14,17.88997387031346,19.989165763813656,98.1,64351
2019-06-15,17.925509829051613,19.99348746336698,100.0,76005
2019-06-16,17.88551830673751,19.99045801526718,144.0,81177
2019-06-17,17.93050938779315,19.989588755856325,200.0,64512
2019-06-18,18.111945026441237,19.990995047276005,120.0,55705
2019-06-19,18.13522852098893,19.990103908955962,212.08,60205
2019-06-20,18.055421243751244,19.99045801526718,175.0,61528
2019-06-21,17.909824258218855,19.98972250770812,200.0,64781
2019-06-22,17.89340831820164,19.99348746336698,79.9,70357
2019-06-23,17.98701519349257,19.990995047276005,300.06,81343
2019-06-24,18.07486080217148,19.99045801526718,100.7,66211
2019-06-25,18.1225006084712,19.991474850809894,133.0,65664
2019-06-26,18.152927194752074,19.990892531876135,100.0,62191
2019-06-27,18.11689993162379,19.990995047276005,85.0,63645
2019-06-28,17.90020619357052,19.98997995991984,111.0,64803
2019-06-29,17.899318817966087,19.992821249102654,68.61,61453
2019-06-30,17.85954021994672,19.989588755856325,330.0,58627
2019-07-01,17.80229285680211,19.988545246277205,124.11,59411
2019-07-02,17.73653547546887,19.988864142538972,83.46,57507
2019-07-03,17.71924609926531,19.98820754716981,90.0,46109
2019-07-04,17.896176911164787,19.999999999999996,100.0,55309
2019-07-05,17.69821000491931,19.990892531876135,111.11,50782
2019-07-06,17.89443634919527,19.99348746336698,100.0,56395
2019-07-07,17.84907778887157,19.99045801526718,80.0,65522
2019-07-08,17.957760846921005,19.98945147679325,114.59,62845
2019-07-09,18.0528170676138,19.99045801526718,91.8,62230
2019-07-10,18.032348050152113,19.990787655458313,94.95,65871
2019-07-11,18.06603319198939,19.99068033550792,62.0,54222
2019-07-12,17.904173413743717,19.990103908955962,254.95,58706
2019-07-13,17.954355270523724,19.99348746336698,250.5,71334
2019-07-14,17.938914820757766,19.99057048561999,88.6,75613
2019-07-15,17.98991630790011,19.99034282955094,200.89,63746
2019-07-16,18.147414027128576,19.991738950846756,200.0,63780
2019-07-17,18.13017419189495,19.991474850809894,100.0,56838
2019-07-18,18.09503310474123,19.990787655458313,178.08,60628
2019-07-19,17.851565486784754,19.98997995991984,80.0,68295
2019-07-20,17.92753762130556,19.99348746336698,400.0,71955
2019-07-21,17.891883163267195,19.99348746336698,72.0,75203
2019-07-22,18.0763430832487,19.990787655458313,121.5,60660
2019-07-23,18.116303678334162,19.991383024558377,100.0,63695
2019-07-24,18.0719289069576,19.99068033550792,75.0,62317
2019-07-25,18.0530880368415,19.99068033550792,265.74,61489
2019-07-26,17.9528007882196,19.99045801526718,171.2,57440
2019-07-27,17.900359590471947,19.99348746336698,110.0,67004
2019-07-28,17.821832347659395,19.990224828934505,100.0,72175
2019-07-29,18.021421945992028,19.98997995991984,198.3,62194
2019-07-30,18.045918765177937,19.990787655458313,197.43,59615
2019-07-31,17.956165691717327,19.98997995991984,78.83,56971
2019-08-01,18.085726024231807,19.99057048561999,335.4,63486
2019-08-02,17.900779062172514,19.98972250770812,110.0,60224
2019-08-03,17.835130872704497,19.99348746336698,250.01,63953
2019-08-04,18.00224204771046,19.991474850809894,120.12,68947
2019-08-05,18.03825814366781,19.99068033550792,53.94,60297
2019-08-06,18.07692967112993,19.99068033550792,243.08,62018
2019-08-07,18.05810090306173,19.99034282955094,100.0,54597
2019-08-08,17.998064214447876,19.990995047276005,75.0,59122
2019-08-09,17.95105498110592,19.990224828934505,116.74,59829
2019-08-10,17.867400294326124,19.99348746336698,219.99,65701
2019-08-11,17.856482715342224,19.9890170236134,96.0,70855
2019-08-12,18.08734168891919,19.99057048561999,242.09,64994
2019-08-13,18.11497104702889,19.991906110886283,96.32,63324
2019-08-14,18.149451630856824,19.99068033550792,67.56,60185
2019-08-15,18.074503390378307,19.99068033550792,125.0,61725
2019-08-16,17.917819662996813,19.99045801526718,99.08,58894
2019-08-17,17.82384668385084,19.99348746336698,130.0,63895
2019-08-18,17.89240874705621,19.99321113374066,333.5,65393
2019-08-19,18.07718581090917,19.991193306913253,119.0,60914
2019-08-20,18.073251781307448,19.991564740615775,73.3,61603
2019-08-21,18.15667082819799,19.991564740615775,105.58,61856
2019-08-22,18.107737998980554,19.991095280498662,100.0,60144
2019-08-23,17.878956662606935,19.989852866565197,88.45,58541
2019-08-24,17.92845506499245,19.99348746336698,200.0,64141
2019-08-25,17.937988700718076,19.991193306913253,165.0,66035
2019-08-26,17.929300902517546,19.989852866565197,182.0,58841
2019-08-27,18.082761838690928,19.991095280498662,88.8,59901
2019-08-28,18.14254892660749,19.990995047276005,155.0,59894
2019-08-29,18.077360402553147,19.99068033550792,182.0,60258
2019-08-30,17.960948046737542,19.990224828934505,250.0,60291
2019-08-31,18.025793839035735,19.99348746336698,266.0,60043
2019-09-01,17.90467790396714,19.99348746336698,141.11,56531
2019-09-02,18.032927116763506,19.99348746336698,280.0,63871
2019-09-03,17.97583769755863,19.99034282955094,120.0,60198
2019-09-04,18.1231844632525,19.991383024558377,275.0,60130
2019-09-05,18.132409335219123,19.991383024558377,160.0,62040
2019-09-06,18.018804893620125,19.99068033550792,88.0,53647
2019-09-07,17.821630481377774,19.99348746336698,108.8,62015
2019-09-08,17.902381700355903,19.991474850809894,85.15,73912
2019-09-09,18.027560248354003,19.99045801526718,100.0,63494
2019-09-10,18.2143625049161,19.993379675604103,76.79,59940
2019-09-11,18.19253479719927,19.991652754590987,260.0,63717
2019-09-12,18.089297568990904,19.991095280498662,195.0,57054
2019-09-13,18.015568841107175,19.991095280498662,111.11,59415
2019-09-14,17.91706498301073,19.99321113374066,330.0,68727
2019-09-15,17.94187627554716,19.990892531876135,100.0,72944
2019-09-16,18.130010795961432,19.990787655458313,88.89,61700
2019-09-17,18.225018158756683,19.99291031549096,74.92,62029
2019-09-18,18.12259794753577,19.991383024558377,82.97,62385
2019-09-19,18.228132478738488,19.991564740615775,355.0,62487
2019-09-20,17.928503965244975,19.99045801526718,100.0,58250
2019-09-21,17.759757859015924,19.992066640222134,90.0,66730
2019-09-22,17.899577859005863,19.990995047276005,346.08,72773
2019-09-23,18.142460224565582,19.99348746336698,101.0,54820
2019-09-24,18.246372782500938,19.99348746336698,411.11,54505
2019-09-25,18.22252154673003,19.99348746336698,84.24,53397
2019-09-26,18.195292631335093,19.99348746336698,108.0,58656
2019-09-27,17.994818651094164,19.991193306913253,99.99,56664
2019-09-28,17.91103701166149,19.99348746336698,188.8,69915
2019-09-29,17.959530675652047,19.99348746336698,90.0,78585
2019-09-30,18.170982855150424,19.99315302978432,101.0,62840
2019-10-01,18.20428261110373,19.993379675604103,134.8,65496
2019-10-02,18.142490481347355,19.991474850809894,82.0,55585
2019-10-03,18.190648433843926,19.991987179487182,161.7,52022
2019-10-04,18.08336572539355,19.991095280498662,100.0,59783
2019-10-05,17.864065813904485,19.99348746336698,150.0,65681
2019-10-06,17.902725668041597,19.99348746336698,100.0,68556
2019-10-07,18.12645815598584,19.991652754590987,81.5,63272
2019-10-08,18.185054757927823,19.99348746336698,98.99,60052
2019-10-09,18.242127423933503,19.99348746336698,100.0,65871
2019-10-10,18.208732566745407,19.992144540455612,99.99,59740
2019-10-11,17.985597692283445,19.99045801526718,195.0,59142
2019-10-12,17.97012616451503,19.99348746336698,266.6,64676
2019-10-13,17.998676249988787,19.99348746336698,140.0,71453
2019-10-14,18.296946464089395,19.99348746336698,124.54,69309
2019-10-15,18.196020325254345,19.99229583975347,162.7,65566
2019-10-16,18.299786030949576,19.992716678805536,335.0,51025
2019-10-17,18.288608639640728,19.99348746336698,80.0,58252
2019-10-18,18.087326097004354,19.991987179487182,100.0,61400
2019-10-19,17.97956793263012,19.99348746336698,100.0,69414
2019-10-20,18.02867816858871,19.99348746336698,125.0,75930
2019-10-21,18.207808938986027,19.991738950846756,301.37,63865
2019-10-22,18.261569366234824,19.99321113374066,70.0,57895
2019-10-23,18.194955927816107,19.992144540455612,230.07,59176
2019-10-24,18.261675829499115,19.991738950846756,90.0,56367
2019-10-25,18.02246111559321,19.991095280498662,100.0,58897
2019-10-26,17.842199469152003,19.99348746336698,92.79,66658
2019-10-27,18.035988626632452,19.99348746336698,160.08,75710
2019-10-28,18.14670487430093,19.991095280498662,59.8,60812
2019-10-29,18.230859528902045,19.99321113374066,157.0,52941
2019-10-30,18.250351497722804,19.99321113374066,200.0,58834
2019-10-31,18.037422364998015,19.991987179487182,100.0,57357
2019-11-01,17.811040333277926,19.99057048561999,150.0,62882
2019-11-02,17.878991479781906,19.99348746336698,88.88,64681
2019-11-03,18.099970971959927,19.99348746336698,200.2,81020
2019-11-04,18.21041726898392,19.992066640222134,200.0,59851
2019-11-05,18.333639489028254,19.99348746336698,61.42,62743
2019-11-06,18.288144151452997,19.99348746336698,156.3,59258
2019-11-07,18.300474682066547,19.99321113374066,288.69,57690
2019-11-08,18.13100460550175,19.992220925709837,100.01,59593
2019-11-09,18.038544107630266,19.99348746336698,200.0,62683
2019-11-10,18.016971715718753,19.99348746336698,100.0,71768
2019-11-11,18.416585258364396,19.99348746336698,138.0,62037
2019-11-12,18.33424170747866,19.99348746336698,159.5,58342
2019-11-13,18.31276922360842,19.99348746336698,80.0,57739
2019-11-14,18.264584436134594,19.99348746336698,100.0,63532
2019-11-15,18.205854729913405,19.99321113374066,500.0,61343
2019-11-16,18.02562041818386,19.999999999999996,99.0,71939
2019-11-17,18.12386107115948,19.99348746336698,100.0,77485
2019-11-18,18.238024779628358,19.99348746336698,100.0,61775
2019-11-19,18.390480376369965,19.99348746336698,58.79,60977
2019-11-20,18.33287413504859,19.99348746336698,100.04,62774
2019-11-21,18.307361651030206,19.99291031549096,100.0,62926
2019-11-22,18.141111079294838,19.990892531876135,99.0,60404
2019-11-23,18.12159404777728,19.99348746336698,200.0,70285
2019-11-24,18.03804817402106,19.99348746336698,94.29,74655
2019-11-25,18.08512527674959,19.991738950846756,220.0,54475
2019-11-26,18.186535153015903,19.99321113374066,66.7,48881
2019-11-27,18.045512838169,19.990787655458313,150.0,51513
2019-11-28,18.616462843790142,20.0,111.44,56193
2019-11-29,18.26720041112479,20.0,89.4,53565
2019-11-30,18.249428333551965,19.999999999999996,110.46,60893
2019-12-01,18.24119052328697,19.99348746336698,60.7,68201
2019-12-02,18.31824700312812,19.99348746336698,60.0,62691
2019-12-03,18.343797870152997,19.99348746336698,100.0,64053
2019-12-04,18.453291766690345,19.99348746336698,120.0,61225
2019-12-05,18.489254454941825,19.99348746336698,102.5,63904
2019-12-06,18.317861957859684,19.99348746336698,200.0,65537
2019-12-07,18.201084227960777,19.999999999999996,300.0,71058
2019-12-08,18.304072994111987,19.99348746336698,200.0,78960
2019-12-09,18.43030756138644,19.99348746336698,117.77,56603
2019-12-10,18.468341785031903,19.99348746336698,100.0,59116
2019-12-11,18.51189206191428,19.99348746336698,116.62,67530
2019-12-12,18.472293054835216,19.99348746336698,289.45,62303
2019-12-13,18.354090874089817,19.99348746336698,300.0,60300
2019-12-14,18.230536918447708,19.999999999999996,200.18,69712
2019-12-15,18.150508001887605,19.99348746336698,101.0,82361
2019-12-16,18.282246934092232,19.99348746336698,200.0,63349
2019-12-17,18.431009711019755,19.999999999999996,180.0,64894
2019-12-18,18.408072867094347,19.993932038834956,100.0,66887
2019-12-19,18.35005859686328,19.99348746336698,120.0,68914
2019-12-20,18.273042520343697,19.99348746336698,100.0,68290
2019-12-21,18.36098959511653,20.0,200.0,71279
2019-12-22,18.298806589696785,19.999999999999996,112.2,60422
2019-12-23,18.343852057233633,19.993932038834956,82.0,47884
2019-12-24,18.797895036673022,20.0,220.0,56143
2019-12-25,19.240780062326117,20.0,100.0,40683
2019-12-26,18.365673185678745,19.999999999999996,71.42,46960
2019-12-27,18.268665665293753,19.999999999999996,110.0,49158
2019-12-28,18.40348633455508,20.0,85.96,52976
2019-12-29,18.534779258066646,20.0,372.36,57365
2019-12-30,18.35498879017243,19.999999999999996,100.0,51997
2019-12-31,18.583151870579666,20.0,148.3,58148
